from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
6884,6843,2,300,,
6888,6545,2,300,,
689,690,0,240,,
689,728,0,240,,
6892,6843,2,300,,
6896,6599,2,240,,
690,689,0,240,,
690,898,0,240,,
6901,9567,2,900,,
6901,9577,2,600,,
6902,9567,0,240,,
6902,9577,0,240,,
6908,6587,0,240,,
6908,6648,0,240,,
6919,6919,0,240,,
6919,6944,0,240,,
6921,6725,0,240,,
6921,6741,0,240,,
694,722,2,300,,
6942,6725,0,240,,
6942,6741,0,240,,
6949,2101,0,240,,
695,12556,2,300,,
695,1572,0,240,,
695,8045,0,240,,
695,8072,0,240,,
6951,6951,0,240,,
6951,6999,0,240,,
6951,8385,0,240,,
6958,1334,2,480,,
6958,6958,0,240,,
6958,6992,0,240,,
696,1283,0,240,,
696,232,2,300,,
696,2738,2,360,,
696,524,0,240,,
696,942,2,360,,
6969,6987,2,360,,
6969,9849,2,420,,
6971,6971,0,240,,
6987,9849,2,360,,
6988,6962,0,240,,
6988,6988,0,240,,
6991,6959,0,240,,
6991,6991,0,240,,
6991,7046,0,240,,
6992,1334,2,480,,
6994,6994,0,240,,
7001,2101,0,240,,
7001,6532,0,240,,
701,11623,0,240,,
701,669,0,240,,
702,12982,0,240,,
702,1538,0,240,,
702,667,0,240,,
702,702,0,240,,
7023,8823,0,240,,
7025,12873,2,360,,
7025,1329,2,360,,
7025,2160,0,240,,
7025,2227,2,300,,
7029,7029,0,240,,
704,1198,0,240,,
704,666,0,240,,
7050,7050,4,0,14567932,14567914
7050,7050,4,0,14567933,14567915
7050,7050,4,0,14567934,14567916
7050,7050,4,0,14567935,14567919
7050,7050,4,0,14567936,14567901
7050,7050,4,0,14567937,14567923
7050,7050,4,0,14567938,14567925
7050,7050,4,0,14567939,14567924
7050,7050,4,0,14567940,14567926
7050,7050,4,0,14567941,14567899
7050,7050,4,0,14567942,14567921
7050,7050,4,0,14567943,14567897
7050,7050,4,0,14567944,14567898
7050,7050,4,0,14567945,14567927
7050,7050,4,0,14567946,14567928
7050,7050,4,0,14567947,14567900
7050,7050,4,0,14567948,14567896
7050,7050,4,0,14567949,14567902
7050,7050,4,0,14567950,14567903
7050,7050,4,0,14567951,14567904
7050,7050,4,0,14567952,14567905
7050,7050,4,0,14567953,14567906
7050,7050,4,0,14567954,14567913
7050,7050,4,0,14567955,14567917
7050,7050,4,0,14567956,14567907
7050,7050,4,0,14567957,14567908
7050,7050,4,0,14567958,14567909
7050,7050,4,0,14567959,14567910
7050,7050,4,0,14567960,14567911
7050,7050,4,0,14567961,14567918
7050,7050,4,0,14567962,14567920
7050,7050,4,0,14567963,14567922
7050,7050,4,0,14567964,14567912
7050,7050,4,0,14567965,14567929
7050,7050,4,0,14567966,14567930
7050,7050,4,0,14567967,14567931
7050,7050,4,0,14567989,14567969
7050,7050,4,0,14567990,14567968
7050,7050,4,0,14567991,14567970
7050,7050,4,0,14567992,14567971
7050,7050,4,0,14567993,14567972
7050,7050,4,0,14567994,14567973
7050,7050,4,0,14567995,14567974
7050,7050,4,0,14567996,14567975
7050,7050,4,0,14567997,14567976
7050,7050,4,0,14567998,14567977
7050,7050,4,0,14567999,14567978
7050,7050,4,0,14568000,14567979
7050,7050,4,0,14568001,14567980
7050,7050,4,0,14568002,14567981
7050,7050,4,0,14568003,14567982
7050,7050,4,0,14568004,14567983
7050,7050,4,0,14568005,14567984
7050,7050,4,0,14568006,14567985
7050,7050,4,0,14568007,14567986
7050,7050,4,0,14568008,14567987
7050,7050,4,0,14568009,14567988
706,11009,0,240,,
706,11015,0,240,,
7070,7070,0,240,,
7081,7177,2,300,,
7086,7086,0,240,,
7086,7172,0,240,,
709,1254,0,240,,
709,659,0,240,,
7091,7092,2,360,,
7093,7093,0,240,,
7093,7097,0,240,,
7095,7166,0,240,,
7095,7207,0,240,,
7095,7214,0,240,,
7095,7259,0,240,,
7096,7096,0,240,,
7100,7100,0,240,,
7100,9492,2,300,,
7102,6475,0,240,,
7106,7106,0,240,,
7106,7108,0,240,,
7106,7140,2,300,,
7108,12437,2,300,,
7108,7106,2,300,,
7125,7123,0,240,,
713,1316,0,240,,
713,1347,0,240,,
7140,12437,0,240,,
7140,7106,2,300,,
7145,10629,2,360,,
7150,5345,2,300,,
7154,8952,2,360,,
7155,7155,0,240,,
7166,5352,0,240,,
7166,7095,0,240,,
7166,7166,0,240,,
7166,7207,0,240,,
7166,7214,0,240,,
7166,7259,0,240,,
7169,5345,2,300,,
717,12891,0,240,,
7171,7171,0,240,,
7173,7173,0,240,,
718,12891,2,300,,
718,650,0,240,,
718,718,0,240,,
718,797,0,240,,
7192,7192,4,0,14570812,14570808
7192,7192,4,0,14570813,14570809
7192,7192,4,0,14570814,14570810
7192,7192,4,0,14570815,14570807
7192,7192,4,0,14570816,14570793
7192,7192,4,0,14570817,14570794
7192,7192,4,0,14570818,14570795
7192,7192,4,0,14570819,14570796
7192,7192,4,0,14570820,14570797
7192,7192,4,0,14570821,14570798
7192,7192,4,0,14570822,14570799
7192,7192,4,0,14570823,14570800
7192,7192,4,0,14570824,14570801
7192,7192,4,0,14570825,14570802
7192,7192,4,0,14570826,14570803
7192,7192,4,0,14570827,14570804
7192,7192,4,0,14570828,14570805
7192,7192,4,0,14570829,14570806
7192,7192,4,0,14570846,14570837
7192,7192,4,0,14570847,14570838
7192,7192,4,0,14570848,14570839
7192,7192,4,0,14570849,14570841
7192,7192,4,0,14570850,14570842
7192,7192,4,0,14570851,14570830
7192,7192,4,0,14570852,14570845
7192,7192,4,0,14570853,14570831
7192,7192,4,0,14570854,14570832
7192,7192,4,0,14570855,14570833
7192,7192,4,0,14570856,14570834
7192,7192,4,0,14570857,14570835
7192,7192,4,0,14570858,14570836
7192,7192,4,0,14570859,14570843
7192,7192,4,0,14570860,14570840
7192,7192,4,0,14570875,14570874
7192,7192,4,0,14570876,14570861
7192,7192,4,0,14570877,14570862
7192,7192,4,0,14570878,14570863
7192,7192,4,0,14570879,14570864
7192,7192,4,0,14570880,14570865
7192,7192,4,0,14570881,14570868
7192,7192,4,0,14570882,14570869
7192,7192,4,0,14570883,14570870
7192,7192,4,0,14570884,14570871
7192,7192,4,0,14570885,14570872
7192,7192,4,0,14570886,14570867
7192,7192,4,0,14570887,14570873
7198,7188,0,240,,
7198,7198,0,240,,
7199,7187,2,360,,
7207,12173,2,300,,
7207,5352,0,240,,
7207,7095,0,240,,
7207,7166,0,240,,
7207,7214,0,240,,
7207,7259,0,240,,
7214,12173,0,240,,
7214,5352,0,240,,
7214,7095,0,240,,
7214,7166,0,240,,
7214,7207,0,240,,
7214,7214,0,240,,
7214,7259,0,240,,
7217,7217,4,0,14570520,14570437
7217,7217,4,0,14570521,14570438
7217,7217,4,0,14570522,14570439
7217,7217,4,0,14570523,14570440
7217,7217,4,0,14570524,14570441
7217,7217,4,0,14570525,14570442
7217,7217,4,0,14570526,14570443
7217,7217,4,0,14570527,14570444
7217,7217,4,0,14570528,14570445
7217,7217,4,0,14570529,14570446
7217,7217,4,0,14570530,14570447
7217,7217,4,0,14570531,14570448
7217,7217,4,0,14570532,14570449
7217,7217,4,0,14570533,14570450
7217,7217,4,0,14570534,14570451
7217,7217,4,0,14570535,14570452
7217,7217,4,0,14570536,14570436
7217,7217,4,0,14570537,14570453
7217,7217,4,0,14570556,14570476
7217,7217,4,0,14570557,14570471
7217,7217,4,0,14570558,14570472
7217,7217,4,0,14570559,14570473
7217,7217,4,0,14570560,14570474
7217,7217,4,0,14570561,14570475
7217,7217,4,0,14570562,14570477
7217,7217,4,0,14570563,14570478
7217,7217,4,0,14570564,14570479
7217,7217,4,0,14570565,14570480
7217,7217,4,0,14570566,14570481
7217,7217,4,0,14570567,14570482
7217,7217,4,0,14570568,14570483
7217,7217,4,0,14570569,14570484
7217,7217,4,0,14570570,14570485
7217,7217,4,0,14570571,14570486
7217,7217,4,0,14570572,14570487
7217,7217,4,0,14570590,14570518
7217,7217,4,0,14570591,14570517
7217,7217,4,0,14570592,14570516
7217,7217,4,0,14570593,14570515
7217,7217,4,0,14570594,14570514
7217,7217,4,0,14570595,14570513
7217,7217,4,0,14570596,14570512
7217,7217,4,0,14570597,14570511
7217,7217,4,0,14570598,14570510
7217,7217,4,0,14570599,14570509
7217,7217,4,0,14570600,14570508
7217,7217,4,0,14570601,14570507
7217,7217,4,0,14570602,14570506
7217,7217,4,0,14570603,14570505
7217,7217,4,0,14570604,14570504
7217,7217,4,0,14570605,14570519
7223,8960,2,360,,
7236,7236,0,0,,
7259,12173,0,240,,
7259,5352,0,240,,
7259,7095,0,240,,
7259,7166,0,240,,
7259,7207,0,240,,
7259,7214,0,240,,
7259,7259,0,240,,
728,689,0,240,,
728,898,0,240,,
7281,7281,0,240,,
7302,7302,0,240,,
7306,7306,0,240,,
7328,7261,2,300,,
7347,12188,2,300,,
7357,8960,2,300,,
737,442,2,600,,
737,678,0,240,,
737,742,2,300,,
738,441,2,600,,
7384,7384,0,240,,
74,11563,2,300,,
74,75,0,240,,
74,98,0,240,,
7416,8922,2,300,,
742,737,2,300,,
742,955,0,240,,
7429,7495,0,240,,
744,12168,2,300,,
744,12625,2,300,,
744,12626,2,300,,
744,1907,0,240,,
744,301,0,240,,
744,646,0,240,,
744,744,0,240,,
7444,7444,0,240,,
7444,7503,0,240,,
7444,7562,0,240,,
7445,7445,0,240,,
7446,7493,0,240,,
7446,7501,0,240,,
7446,7533,0,240,,
7449,7450,2,120,,
7449,7555,0,240,,
745,12027,0,240,,
7450,7450,0,240,,
7450,7489,0,240,,
7460,7460,0,240,,
7464,7475,2,360,,
7464,7576,0,240,,
7468,5216,0,240,,
7468,6727,0,240,,
7468,6736,0,240,,
7468,7468,0,240,,
7468,7469,0,240,,
7468,7591,0,240,,
7468,7635,0,240,,
7469,5216,2,120,,
7469,6727,0,240,,
7469,6736,2,120,,
7469,7468,0,240,,
7469,7591,2,120,,
7469,7635,0,240,,
7478,7461,2,360,,
7478,7478,0,240,,
7489,7489,0,240,,
7493,7446,0,240,,
7493,7493,0,240,,
7493,7533,0,240,,
75,11427,2,480,,
75,11542,2,420,,
75,48,0,240,,
75,74,0,240,,
7501,7493,0,240,,
7501,7501,0,240,,
7503,7503,0,240,,
7516,7516,4,0,14571537,14571524
7516,7516,4,0,14571538,14571525
7516,7516,4,0,14571539,14571526
7516,7516,4,0,14571540,14571527
7516,7516,4,0,14571541,14571528
7516,7516,4,0,14571542,14571529
7516,7516,4,0,14571543,14571530
7516,7516,4,0,14571544,14571531
7516,7516,4,0,14571545,14571532
7516,7516,4,0,14571546,14571533
7516,7516,4,0,14571547,14571534
7516,7516,4,0,14571548,14571535
7516,7516,4,0,14571549,14571536
7516,7516,4,0,14571767,14571764
7516,7516,4,0,14571768,14571765
7516,7516,4,0,14571769,14571766
7516,7516,4,0,14571770,14571756
7516,7516,4,0,14571771,14571757
7516,7516,4,0,14571772,14571758
7516,7516,4,0,14571773,14571760
7516,7516,4,0,14571774,14571763
7516,7516,4,0,14571775,14571754
7516,7516,4,0,14571776,14571755
7516,7516,4,0,14571777,14571759
7516,7516,4,0,14571778,14571761
7516,7516,4,0,14571779,14571762
7516,7516,4,0,14571792,14571791
7516,7516,4,0,14571793,14571780
7516,7516,4,0,14571794,14571782
7516,7516,4,0,14571795,14571784
7516,7516,4,0,14571796,14571785
7516,7516,4,0,14571797,14571783
7516,7516,4,0,14571798,14571786
7516,7516,4,0,14571799,14571787
7516,7516,4,0,14571800,14571788
7516,7516,4,0,14571801,14571789
7516,7516,4,0,14571802,14571790
7516,7516,4,0,14571803,14571781
7516,7516,4,0,14571815,14571808
7516,7516,4,0,14571816,14571812
7516,7516,4,0,14571817,14571813
7516,7516,4,0,14571818,14571814
7516,7516,4,0,14571819,14571809
7516,7516,4,0,14571820,14571805
7516,7516,4,0,14571821,14571807
7516,7516,4,0,14571822,14571804
7516,7516,4,0,14571823,14571806
7516,7516,4,0,14571824,14571810
7516,7516,4,0,14571825,14571811
7525,11206,0,240,,
7525,7525,0,240,,
7525,7563,0,240,,
7544,7544,4,0,14571562,14571550
7544,7544,4,0,14571563,14571551
7544,7544,4,0,14571564,14571552
7544,7544,4,0,14571565,14571553
7544,7544,4,0,14571566,14571554
7544,7544,4,0,14571567,14571555
7544,7544,4,0,14571568,14571556
7544,7544,4,0,14571569,14571557
7544,7544,4,0,14571570,14571558
7544,7544,4,0,14571571,14571559
7544,7544,4,0,14571572,14571560
7544,7544,4,0,14571573,14571561
7572,7572,4,0,14571581,14571575
7572,7572,4,0,14571582,14571576
7572,7572,4,0,14571583,14571577
7572,7572,4,0,14571584,14571578
7572,7572,4,0,14571585,14571579
7572,7572,4,0,14571849,14571836
7572,7572,4,0,14571850,14571837
7572,7572,4,0,14571851,14571842
7572,7572,4,0,14571852,14571843
7572,7572,4,0,14571853,14571844
7572,7572,4,0,14571854,14571826
7572,7572,4,0,14571855,14571845
7572,7572,4,0,14571856,14571846
7572,7572,4,0,14571857,14571827
7572,7572,4,0,14571858,14571828
7572,7572,4,0,14571859,14571829
7572,7572,4,0,14571860,14571830
7572,7572,4,0,14571861,14571840
7572,7572,4,0,14571862,14571833
7572,7572,4,0,14571863,14571834
7572,7572,4,0,14571864,14571835
7572,7572,4,0,14571865,14571838
7572,7572,4,0,14571866,14571839
7572,7572,4,0,14571867,14571841
7572,7572,4,0,14571868,14571831
7572,7572,4,0,14571869,14571832
7572,7572,4,0,14571870,14571847
7572,7572,4,0,14571871,14571848
7572,7572,4,0,14571893,14571892
7572,7572,4,0,14571894,14571879
7572,7572,4,0,14571895,14571880
7572,7572,4,0,14571896,14571882
7572,7572,4,0,14571897,14571881
7572,7572,4,0,14571898,14571883
7572,7572,4,0,14571899,14571884
7572,7572,4,0,14571900,14571885
7572,7572,4,0,14571901,14571886
7572,7572,4,0,14571902,14571887
7572,7572,4,0,14571903,14571888
7572,7572,4,0,14571904,14571889
7572,7572,4,0,14571905,14571890
7572,7572,4,0,14571906,14571891
7572,7572,4,0,14571907,14571872
7572,7572,4,0,14571908,14571873
7572,7572,4,0,14571909,14571874
7572,7572,4,0,14571910,14571875
7572,7572,4,0,14571911,14571876
7572,7572,4,0,14571912,14571877
7572,7572,4,0,14571913,14571878
7572,7572,4,0,14571930,14571927
7572,7572,4,0,14571931,14571928
7572,7572,4,0,14571932,14571929
7572,7572,4,0,14571933,14571914
7572,7572,4,0,14571934,14571915
7572,7572,4,0,14571935,14571916
7572,7572,4,0,14571936,14571917
7572,7572,4,0,14571937,14571918
7572,7572,4,0,14571938,14571919
7572,7572,4,0,14571939,14571920
7572,7572,4,0,14571940,14571921
7572,7572,4,0,14571941,14571922
7572,7572,4,0,14571942,14571923
7572,7572,4,0,14571943,14571924
7572,7572,4,0,14571944,14571925
7572,7572,4,0,14571945,14571926
7576,7629,0,240,,
758,1980,0,240,,
758,2054,0,240,,
7591,5216,2,120,,
7591,6727,0,240,,
7591,6736,2,120,,
7591,7468,2,120,,
7591,7469,2,120,,
7591,7591,2,120,,
7591,7635,0,240,,
76,12375,2,420,,
76,12681,2,300,,
76,12948,2,480,,
76,76,0,240,,
76,8040,2,420,,
76,8535,2,360,,
76,9307,0,240,,
7602,7602,4,0,14571592,14571586
7602,7602,4,0,14571593,14571587
7602,7602,4,0,14571594,14571588
7602,7602,4,0,14571595,14571589
7602,7602,4,0,14571596,14571590
7602,7602,4,0,14571597,14571591
761,12669,2,300,,
761,12672,0,240,,
761,195,2,300,,
761,811,0,240,,
7622,7622,4,0,14571949,14571979
7622,7622,4,0,14571951,14571981
7622,7622,4,0,14571952,14571985
7622,7622,4,0,14571954,14571983
7622,7622,4,0,14571957,14571987
7622,7622,4,0,14571959,14571969
7622,7622,4,0,14571961,14571971
7622,7622,4,0,14571962,14571977
7622,7622,4,0,14571964,14571973
7622,7622,4,0,14571966,14571989
7622,7622,4,0,14571967,14571990
7622,7622,4,0,14571993,14572024
7622,7622,4,0,14571995,14572026
7622,7622,4,0,14571997,14572028
7622,7622,4,0,14572000,14572032
7622,7622,4,0,14572002,14572014
7622,7622,4,0,14572004,14572016
7622,7622,4,0,14572006,14572017
7622,7622,4,0,14572008,14572019
7622,7622,4,0,14572010,14572021
7622,7622,4,0,14572012,14572030
7635,5216,0,240,,
7635,6727,2,120,,
7635,6736,0,240,,
7635,7468,0,240,,
7635,7469,0,240,,
7635,7591,0,240,,
7635,7635,0,240,,
7639,10914,0,240,,
7639,5148,0,240,,
7639,5252,0,240,,
7639,5890,0,240,,
7639,6458,0,240,,
7639,7639,0,240,,
7643,12234,0,240,,
7643,12647,0,240,,
7643,3053,0,240,,
7643,3067,0,240,,
7643,3195,0,240,,
7643,3394,0,240,,
7643,3533,0,240,,
7643,3769,0,240,,
7643,3904,0,240,,
7643,3906,0,240,,
7643,3927,0,240,,
7643,8032,2,120,,
7644,12043,2,360,,
7649,7649,0,240,,
7650,11559,2,360,,
7650,7650,0,240,,
7650,7736,2,300,,
7650,8023,0,240,,
7650,8030,0,240,,
7652,7652,0,240,,
7656,10277,2,300,,
7656,7729,2,300,,
7658,12498,0,240,,
7658,7743,0,240,,
7658,7827,0,240,,
7658,8024,2,120,,
7658,8029,2,120,,
7662,7828,2,300,,
7666,10299,2,420,,
7666,10310,2,420,,
7672,7714,2,300,,
7672,9652,2,300,,
7680,7680,0,240,,
7685,12444,2,300,,
7685,7685,0,240,,
7685,7703,2,300,,
7699,12921,0,240,,
77,10400,0,240,,
77,11302,2,360,,
77,11438,2,360,,
77,11526,0,240,,
77,11616,0,240,,
77,77,0,240,,
77,96,0,240,,
7703,12444,2,300,,
7703,7685,2,300,,
7707,10345,2,300,,
7719,10299,2,420,,
7719,10310,2,420,,
7727,12498,0,240,,
7727,7743,0,240,,
7727,7827,0,240,,
7727,8024,2,120,,
7727,8029,2,120,,
7732,11976,0,240,,
7732,7654,2,300,,
7732,7732,0,240,,
7736,8023,0,240,,
7736,8030,0,240,,
7737,7737,0,240,,
774,1977,0,240,,
774,2057,0,240,,
774,774,0,240,,
774,863,0,240,,
7742,3056,2,360,,
7742,3872,2,420,,
7743,12498,0,240,,
7743,7658,0,240,,
7743,7727,0,240,,
7743,7827,0,240,,
7743,8024,2,120,,
7743,8029,2,120,,
7745,12639,2,300,,
7768,12580,0,240,,
7768,7768,0,240,,
7768,7777,0,240,,
7768,8025,2,120,,
7768,8028,2,120,,
7771,7680,2,300,,
7777,8028,2,120,,
779,779,0,240,,
779,857,0,240,,
78,11438,2,360,,
78,35,2,360,,
78,77,0,240,,
78,78,0,240,,
78,8019,2,480,,
78,8035,2,540,,
78,938,2,360,,
78,95,0,240,,
7804,12639,2,300,,
782,10619,0,240,,
782,10620,2,300,,
7827,12498,0,240,,
7827,7658,0,240,,
7827,7727,0,240,,
7827,7743,0,240,,
7827,8024,2,120,,
7827,8029,2,120,,
785,1147,2,360,,
7851,12470,0,240,,
7851,7851,0,240,,
7851,7857,0,240,,
7861,12444,2,300,,
7864,11439,2,300,,
7865,12481,2,360,,
789,1533,0,240,,
789,1580,0,240,,
7926,7926,4,0,14574117,14574125
7926,7926,4,0,14574118,14574128
7926,7926,4,0,14574119,14574126
7926,7926,4,0,14574120,14574129
7926,7926,4,0,14574121,14574130
7926,7926,4,0,14574122,14574131
7926,7926,4,0,14574123,14574124
7926,7926,4,0,14574132,14574142
7926,7926,4,0,14574133,14574143
7926,7926,4,0,14574134,14574139
7926,7926,4,0,14574135,14574138
7926,7926,4,0,14574136,14574140
7926,7926,4,0,14574137,14574141
793,11010,0,240,,
793,11022,0,240,,
7956,7956,0,240,,
797,12134,0,240,,
797,12668,2,300,,
797,650,0,240,,
797,718,0,240,,
7979,7979,4,0,14574091,14574099
7979,7979,4,0,14574092,14574100
7979,7979,4,0,14574093,14574104
7979,7979,4,0,14574094,14574103
7979,7979,4,0,14574095,14574098
7979,7979,4,0,14574096,14574102
7979,7979,4,0,14574097,14574101
7979,7979,4,0,14574105,14574111
7979,7979,4,0,14574106,14574112
7979,7979,4,0,14574107,14574113
7979,7979,4,0,14574108,14574114
7979,7979,4,0,14574109,14574115
7979,7979,4,0,14574110,14574116
80,81,2,360,,
801,1992,0,240,,
801,2044,0,240,,
8020,11941,2,120,,
8020,11942,2,120,,
8020,11943,0,240,,
8020,12020,2,120,,
8020,12022,2,120,,
8020,12230,0,240,,
8020,12231,0,240,,
8020,12332,2,120,,
8021,11229,2,120,,
8021,12235,0,240,,
8021,12647,2,120,,
8021,3053,2,60,,
8021,3067,2,120,,
8021,3195,2,120,,
8021,3204,0,240,,
8021,3334,2,120,,
8021,3394,2,120,,
8021,3533,0,240,,
8021,3769,2,120,,
8021,3904,2,120,,
8021,3906,2,120,,
8021,3927,2,120,,
8021,7643,2,120,,
8022,3385,2,120,,
8022,3478,2,120,,
8022,3806,2,120,,
8022,3822,2,120,,
8023,11559,2,120,,
8023,7650,0,240,,
8024,12498,2,120,,
8024,7658,2,120,,
8024,7727,2,120,,
8024,7743,2,60,,
8024,7827,0,240,,
8025,12580,2,120,,
8025,7768,2,120,,
8025,7777,2,120,,
8028,12580,2,120,,
8028,7768,2,120,,
8028,7777,2,120,,
8029,12498,2,120,,
8029,7658,2,120,,
8029,7727,2,120,,
8029,7743,2,120,,
8029,7827,0,240,,
8030,11559,2,120,,
8030,7650,0,240,,
8030,7736,2,120,,
8031,3385,2,120,,
8031,3478,2,120,,
8031,3728,2,600,,
8031,3779,2,120,,
8031,3806,2,120,,
8031,3816,2,120,,
8031,3822,2,120,,
8032,11229,2,120,,
8032,12234,0,240,,
8032,12235,0,240,,
8032,12647,2,120,,
8032,3053,2,60,,
8032,3067,2,120,,
8032,3195,2,120,,
8032,3204,2,120,,
8032,3334,2,120,,
8032,3394,2,120,,
8032,3533,0,240,,
8032,3769,2,120,,
8032,3904,2,120,,
8032,3906,2,120,,
8032,3927,2,120,,
8032,7643,2,120,,
8033,11940,2,120,,
8033,11941,2,120,,
8033,11942,2,120,,
8033,11943,2,120,,
8033,12022,2,120,,
8033,12230,0,240,,
8033,12332,2,120,,
8034,11302,2,480,,
8034,11438,2,420,,
8034,189,2,480,,
8034,35,2,480,,
8034,40,2,480,,
8034,77,2,480,,
8034,78,2,480,,
8034,8035,2,480,,
8034,8039,2,300,,
8034,859,2,480,,
8034,9069,2,360,,
8034,938,2,420,,
8034,95,2,540,,
8036,10865,0,240,,
8036,10866,2,120,,
8036,10867,0,240,,
8036,12693,0,240,,
8036,4242,2,120,,
8036,4459,0,240,,
8036,4471,0,240,,
8036,4568,2,120,,
8036,989,2,120,,
8038,11302,2,480,,
8038,11438,2,480,,
8038,11526,2,600,,
8038,11535,2,600,,
8038,12138,2,480,,
8038,189,2,540,,
8038,35,2,420,,
8038,40,2,480,,
8038,78,2,540,,
8038,8039,2,360,,
8038,859,2,480,,
8038,9069,2,480,,
8038,938,2,480,,
8038,95,2,600,,
8038,96,2,600,,
8040,12948,2,360,,
8040,4496,2,360,,
8040,8535,2,300,,
8041,11525,2,360,,
8041,4494,2,480,,
8042,11495,2,300,,
8043,1286,2,300,,
8043,181,0,240,,
8043,235,0,240,,
8044,11588,0,240,,
8044,11589,2,300,,
8044,11606,2,300,,
8044,1231,2,300,,
8044,8754,2,360,,
8044,8763,2,360,,
8044,972,2,300,,
8045,12556,0,240,,
8045,1572,0,240,,
8045,695,0,240,,
8046,1065,0,240,,
8046,11762,0,240,,
8046,12393,0,240,,
8046,1615,0,240,,
8046,1832,0,240,,
8047,10921,0,240,,
8047,11674,0,240,,
8047,1685,0,240,,
8047,1736,0,240,,
8047,1801,0,240,,
8047,8563,0,240,,
8048,2539,0,240,,
8049,1173,2,300,,
8049,12405,0,240,,
8049,12409,0,240,,
8049,12410,0,240,,
8049,12411,2,300,,
8049,2016,2,300,,
8049,2414,2,300,,
8049,2523,2,300,,
8049,2671,2,300,,
8049,2761,2,300,,
8049,2833,2,300,,
8050,10202,0,240,,
8051,10429,0,240,,
8051,2477,0,240,,
8051,2630,0,240,,
8051,2692,0,240,,
8051,2799,0,240,,
8051,3023,0,240,,
8052,2203,0,240,,
8052,2252,0,240,,
8052,2397,0,240,,
8052,3535,0,240,,
8052,5989,0,240,,
8052,6984,0,240,,
8053,11710,0,240,,
8053,11712,0,240,,
8053,11714,0,240,,
8053,11715,0,240,,
8053,11716,0,240,,
8053,11718,0,240,,
8055,10914,0,240,,
8055,5148,0,240,,
8055,5252,0,240,,
8055,5890,0,240,,
8055,7639,0,240,,
8056,10884,0,240,,
8056,5844,2,300,,
8057,10880,0,240,,
8057,10881,0,240,,
8057,11764,2,360,,
8057,11882,2,300,,
8057,5045,0,240,,
8057,5122,0,240,,
8057,5262,0,240,,
8057,5494,0,240,,
8057,5667,0,240,,
8057,5768,2,300,,
8057,5769,2,300,,
8057,5793,0,240,,
8057,5891,2,300,,
8057,6467,0,240,,
8058,5042,0,240,,
8058,6468,2,360,,
8060,11764,2,360,,
8060,11882,2,300,,
8060,5045,0,240,,
8060,5262,0,240,,
8060,5667,0,240,,
8060,5768,0,240,,
8060,5769,2,300,,
8060,5793,0,240,,
8060,5891,0,240,,
8061,10884,0,240,,
8061,5844,2,300,,
8062,10914,0,240,,
8062,5148,0,240,,
8062,5252,0,240,,
8062,5890,0,240,,
8062,7639,0,240,,
8063,2339,2,300,,
8063,8054,0,240,,
8063,8978,0,240,,
8064,11710,0,240,,
8064,11712,0,240,,
8064,11714,0,240,,
8064,11715,0,240,,
8064,11716,0,240,,
8064,11718,0,240,,
8065,2203,0,240,,
8065,2252,0,240,,
8065,2397,0,240,,
8065,3535,0,240,,
8065,5989,0,240,,
8065,6984,0,240,,
8066,10429,0,240,,
8066,2477,0,240,,
8066,2630,0,240,,
8066,2692,0,240,,
8066,2799,0,240,,
8066,3023,0,240,,
8067,10202,0,240,,
8068,1173,2,300,,
8068,12405,0,240,,
8068,12409,0,240,,
8068,12410,0,240,,
8068,12411,2,300,,
8068,2016,2,300,,
8068,2414,2,300,,
8068,2523,2,300,,
8068,2671,2,300,,
8068,2761,2,300,,
8068,2833,2,300,,
8069,2539,0,240,,
8070,10921,0,240,,
8070,11674,0,240,,
8070,1685,0,240,,
8070,1736,0,240,,
8070,1801,0,240,,
8070,8563,0,240,,
8071,1065,0,240,,
8071,11762,0,240,,
8071,12393,0,240,,
8071,1615,0,240,,
8071,1832,0,240,,
8072,12556,2,300,,
8072,1572,0,240,,
8072,695,0,240,,
8073,11588,0,240,,
8073,11589,0,240,,
8073,11606,2,300,,
8073,1231,2,300,,
8073,8754,2,360,,
8073,8763,2,360,,
8073,972,2,300,,
8074,10480,2,300,,
8074,1286,2,360,,
8074,181,0,240,,
8074,235,0,240,,
8075,11495,2,300,,
8075,81,2,420,,
8076,11524,2,360,,
8076,11525,2,360,,
8076,11526,2,360,,
8076,11535,2,360,,
8076,11706,2,420,,
8076,4494,2,480,,
8076,4495,2,360,,
8076,4881,2,420,,
8076,77,2,420,,
8076,9129,2,360,,
8076,96,2,420,,
8077,12375,2,300,,
8077,12681,2,480,,
8077,409,2,300,,
8077,8535,2,300,,
8078,11302,2,360,,
8078,12138,2,360,,
8078,35,2,300,,
8078,8035,2,360,,
809,2156,2,300,,
809,2231,2,360,,
81,81,2,180,,
811,13043,2,300,,
811,761,0,240,,
8139,1482,0,240,,
8139,1709,0,240,,
8139,963,0,240,,
8140,12318,0,240,,
8140,1387,0,240,,
8140,1482,2,120,,
8140,1709,2,120,,
8140,963,0,240,,
815,1980,0,240,,
815,2054,0,240,,
8282,6706,0,240,,
8282,8283,2,480,,
8282,8485,0,240,,
8283,8483,2,300,,
8295,6631,2,300,,
8324,6631,2,360,,
834,1992,0,240,,
834,2044,0,240,,
8350,3386,2,480,,
8366,12946,0,240,,
